label,text
True,ATENO: os jornalistas NO ESTO sofrendo restrição no trabalho!
True,"O PT entrou com uma liminar, pedindo a anulação do Projeto do Bolsonaro com Israel para acabar com a seca do Nordeste, a seca no Nordeste é cultural, quase um patrimônio, e não deve ser destruída, disse Gleisi Hoffmann."
True,"Numa rara fotografia, a imagem do herói de guerra cubano Che Guevara em batalha, lutando ferozmente contra um inimnigo muito superior e armado até os dentes. Ele saiu vitorioso. Só para lembrar que foi na revolução comunista que implantou a democracia em CUBA, que se tornou um dos países mais prósperos e adiantados do mundo."
True,#BOOMBAA! BOLSONARO DESCOBRE KE CASAMENTO DE PRETA GIL FOI PAGO COM A LEI ROUANET! PASMEM 2 MILHES E 200 MIL!
True,"João de Deus tem 20 anos de filiação ao PT, por isso as feministas estão caladas, santa hipocrisiaO charlatão estuprador João de Deus gastou 10 milhões na campanha de seu amigo Bolsonaro. Em troca de que"
True,"O PT foi tão bom para o trabalhador, mas tão bom, que o salário mínimo é menor que o auxílio reclusão. No governo do PT, o ladrão ganha mais do que o trabalhador."
True,"Ex-vereador que tinha R$ 1,5 milhão enterrados no quintal foi do PSL e do PT; posts omitem filiações | Aos Fatos"
True,"Contra fotos ops fatos, não há argumentos Juiz Marco Aurélio e seu amigo Fidel."
True,"Bolsonaro ganhou as eleições com 55% e agora sua aprovação é de 75%, ou seja, houve um aumento de 20%. Mas fica a pergunta; 20% dos eleitores de Haddad mudaram de opinião ou houve fraude nas eleições"
True,Mayra Dias grita Lula Livre durante Miss Universo e é desclassificada.
True,"Sr. Cesare Batista recebe mensalmente uma Pensão de Perseguido Político concedido pela Comissão da Verdade, ou seja ele por ser militante de 70 na Itália recebeu uma pensão no Brasil.  para acabar ! R$ 31.845,00."
True,"Após Coaf revelar esquemas dos Bolsonaros, Sergio Moro demite o cara que investigou a família do seu chefe."
True,Petista atira e mata cristãos! Isto a imprensa comunista não fala!!!
True,Foto é falsamente atribuída a padre e fiéis da Catedral de Campinas e os associa à armas e a Bolsonaro | Aos Fatos
True,"Lewandowski: Uma vez comunista, sempre comunista"
True,Príncipe Harry fez questão de conhecer Fernando Haddad e enviou uma carta ao presidente Lula
True,Marisa Letícia foi empregada doméstica e dona de casa. Deixou herança de R$ 11 milhões.
True,Jovem brasileira Camila Ferraz participou da Olimpíada de matemática da Universidade de Yale representando o Colégio Militar de Brasília e tirou medalha de ouro.
True,Governo ficha-suja: mais da metade dos ministros [de Bolsonaro] tem problema com a Justiça.
True,"Petistas disseram que Jair Messias Bolsonaro PRESTAR continência ao Sr. John Bolton, da Agência Nacional de Segurança dos EEUU era subserviência aos americanos. Ajoelhar e fazer um boquete para Hugo Chávez seria o que então"
True,"Polícia federal.Porto de Santos. 60 baús de medicamentos cheios de bilhões de dolares.Nosso dinheiro do mais médicos que vai para Cuba e agora volta para financiar guerrilha armada do PT. Mais de vinte petistas preso em flagrante. Repassem. Repassem para o Brasil Inteiro saber o que eles fizeram com o nosso Brasil, e o destino da maldade que seria usado esse dinheiro! Disfarçados de etiquetas de medicamentos. Cheios de Dólares para espanto dos policiais."
True,Tweet de Bolsonaro a favor de Pezão é montagem; posts não passavam de 140 caracteres em 2014 | Aos Fatos
True,"Você sabia que 2% de toda arrecadação do veículo do Mercosul será destinado para a Entidade Internacional do Mercosul a RENAC, você sabe o que é a RENAC   RENAC é Reconstrucción Nacional de Cuba."
True,Comissão de Direitos Humanos manda prender jovem que agrediu assaltante em MG
True,"Todo produto encaixado leite, creme de leite, leite condensado, achocolatado, etc. tem uma dessas imagens abaixo que fica no fundo da caixa. A que tem uma barrinha colorida é produto que já venceu, voltou para o fabricante e colocaram mais produtos para reaproveitar voltou para o mercado. A que não tem, é produto novo, que ainda não venceu e está ótimo para consumo."
True,Nota antigas de US$ 100 serão recolhidas
True,Bolsonaro se aposentou do Exército com atestado de insanidade mental
True,"Segundo o embaixador da China no Brasil, Li Jinzhang, quem invadiu área de pesca Chinesa foi o barco brasileiro Oceano Pesca I; mesmo estando na costa do Brasil, já que no Governo Dilma foi assinado um tratado onde o Brasil cedeu por 25 anos parte da costa brasileira para pesca chinesa incluindo com exclusividade a pesca do atum. ENTENDERAM POVO GADO OU PRECISO DESENHAR"
True,Termo black friday tem origem na escravidão
True,O PT apareceu em segundo lugar na lista de 10 maiores organizações criminosas no mundo pelo desvio de dinheiro público na ordem de R$ 42 bilhões
True,Bolsonaro não disse que paciente com câncer 'custa muito caro' e que vai cortar tratamento | Aos Fatos
True,"O programa Mais Médicos, além de privilegiar os cubanos, dificulta o ingresso de médicos brasileiros, vocês sabiam"
True,Raciocinem! Existem apenas duas Universidades de Medicina em Cuba. La Habana: forma em média 200 médicos por ano; Elam - Escuela Latinoamericana de Medicina: forma em média 100 alunos por ano.
True,Vídeo em que médica diz que os médicos cubanos são proibidos de trazer familiares ao Brasil; que o governo não dá nenhum incentivo para médicos brasileiros trabalharem nas áreas do programa e que os médicos cubanos do programa realizam tratamentos defasados.
True,"Antônio Carlos de Almeida Castro, o Kakay, é um dos quatro advogados responsáveis pela defesa de Adélio Bispo."
True,"O Lula foi o presidente da República que mais ostentou. Seus ternos eram os mais caros que já fiz para um presidente. Adorava ternos confeccionados em seda palha com botões de ouro 24 quilates cobertos com prata para disfarçar. Sempre achei que ele tinha uma alma de burguês, adora o luxo e a riqueza, o resto é populismo para enganar os eleitores inocentes. Ele é bom nisso."
True,Equipe de Bolsonaro encontra 700 carretas pagas com dinheiro do BNDES e abandonadas por Eike Batista
True,PSL: Defendemos o fim do 13 salário e das férias pagas
True,Texto escrito por Moro há mais de 17 anos em seu blog pessoal.
True,Departamento de Justiça dos EUA divulgam ao mundo toda a corrupção de Lula e Dilma.
True,"Notícia importante. Vírus encontrado em medicamento importado da Venezuela [...] Não tomem o novo Dipirona que vem escrito S500. [...] Os médicos comprovam que contém vírus Marburg, considerados um dos vírus mais perigosos do mundo e com alta taxa de mortalidade."
True,"Flávio Bolsonaro: Um elemento negro, andando perto de uma favela, com um guarda-chuva na mão. Queria o quê Correu o risco. A culpa não é da polícia."
True,Seu professor de História contou que a Dilma me matou
True,Lula detém 52% das ações da &#39;Folha de S.Paulo&#39;
True,"Se ele ganhar, eu [Gilmar Mendes] saio do STF; se ele ganhar, eu [Ciro Gomes] saio da política; se ele ganhar, eu [Pabllo Vittar] paro de cantar; se ele ganhar, eu [Jean Wyllys] saio do Brasil"
True,"Ibope: Bolsonaro 57% Haddad 43%; Band News: Bolsonaro 73% Haddad 27%; Paraná Pesquisas: Bolsonaro 61%, Haddad 39,1%; Record News: 74%, Haddad 16%; BTG Pactual: Bolsonaro 63%, Haddad 37%."
True,Cid Gomes novamente detona o PT e acaba de vez com a candidatura de Haddad
True,"Atenção, não fotografem seu comprovante de voto. Isso é crime eleitoral!"
True,"Olha gente, eu apertei 17, e tá aparecendo nulo olha aqui. Sou eleitor do Bolsonaro. Urna adulterada, pode chamar a polícia pra me prender"
True,Ficou provado no autoteste do TRE-SP que os teclados das urnas Diebold adulteraram os votos que eram digitados.
True,Enviar foto do comprovante de votação ajuda a fiscalizar a eleição
True,Urnas estão estão programadas de acordo com o horário de verão.
True,Capa da Veja mostra Joaquim Barbosa pedindo para que a população não vote no PT.
True,"ACUSADO DE ESTUPRO. O candidato a presidente Fernando Haddad está sendo acusado de estuprar a pequena Vitória de 11 anos, desde ontem ele vem perdendo o apoio de várias pessoas. Fonte: UOL Notícias e Jornal Nacional"
True,Instituto Ayrton Senna não autorizou música para campanha de Bolsonaro | Aos Fatos
True,URGENTE: PESQUISA Tracking BTG. Acabou de Sair para o Mercado Financeiro: Bolsonaro 77%. Haddad 23%
True,Datafolha computou para Haddad voto declarado em Bolsonaro
True,Datafolha não quis me entrevistar porque sou Bolsonaro
True,"O Estado de Sergipe deveria ser unificado a Bahia, um estado pequeno que não produz nada pra que está lá"
True,Violência explodindo no país e o que Haddad fazPlaneja soltar condenados!
True,Qual teria sido o acordo selado entre OEA e PT que não foi selado com a campanha de Jair Bolsonaro
True,"O Brasil inteiro sabe que eu sempre fui rival do PT. Mas agora não há saída: entre Haddad e Bolsonaro, vou de Haddad."
True,"Salário Mínimo: R$ 950,00. Bolsa Presidiário: R$ 1.319,18. Me convence que o PT sabe governar"
True,Empresa contratada pelo TSE para apuração dos votos tem ligação com o PT
True,Ciro Gomes volta da Europa e vota em Bolsonaro
True,"Conheça a senhorinha que faz o depoimento tão comovente na propaganda do PT. Amélia Teles, guerrilheira muito conhecida na Guerrilha do Araguaia, presa juntamente com o marido César por ter matado e esquartejado 2 militares. Hoje, assim como Dilma Rousseff e outros terroristas, posam de vítimas."
True,"Ele foge do debate porque ele fede, disse Haddad"
True,"Se eu ganhar, eu acabo com esse negócio de creche comunitária. O Estado não tem obrigação de olhar os filhos dos outros. Isso é obrigação dos pais."
True,Jean Wyllys pode ficar fora da Câmara em 2019
True,Procuradoria investiga dinheiro sujo na campanha de Bolsonaro
True,AVENIDA PAULISTA FECHADA DE PONTA  PONTA !!! MILHARES CONTRA O PT E  FAVOR DE BOLSONARO
True,Roger Waters envolvido em esquema de corrupção do PT
True,Fim dos tempos: Governo Federal distribui Kit Satânico em escolas públicas através do MEC
True,Vaza áudio: Haddad e Manuela tramando contra Exército e Bolsonaro
True,Livro de Haddad cita mandamentos de Lênin
True,Abuso! Deputado do PT do Rio de Janeiro visita escolas e oferece dinheiro para que as professoras façam um vídeo falso. Veja o que aconteceu
True,Homem com camisa escrito Lula Livre é preso com mais de 200 kg de maconha
True,Não é verdade que Haddad é dono de uma Ferrari | Aos Fatos
True,"Haddad: A revolução que acontece na Venezuela, é sem dúvidas uma conquista que deverá ser exemplo para todos os Paises! Parabéns Maduro! Estamos juntos !"
True,"Encontro de Bolsonaro com o Bispo Edir Macedo gera polêmica, ao sugerir a troca da imagem da Padroeira no Brasil"
True,[O PL 2362012] Torna a pedofilia um ato legal. O sexo com crianças a partir de 12 anos deixaria de ser crime.
True,Haddad escreveu livro que defende incesto
True,A Fundação Transparência Política Internacional apontou o deputado federal Jair Messias Bolsonaro como o político mais honesto do mundo.
True,Uerj amanheceu assim. Teatrão
True,"Os 7,2 milhões de votos nulos não significam que houve fraude nas urnas | Aos Fatos"
True,Haddad é o criador do kit gay para crianças de seis anos
True,"CONFISCO DE BENS E DO SEU DINHEIRO, A MORADIA SOCIAL E A POUPANA FRATERNA, QUE PREVEEM COMPARTILHAR SUA RENDA E POUPANA E BENS PATRIMONIAIS, DURANTE 7 ANOS OLHA A MERDA !!!"
True,&#39;Andrade&#39; deixa escapar e confessa que Lula será o verdadeiro presidente em caso de vitória
True,"Vice de Haddad garante: a bandeira LGBT tremulará junto com a brasileira, com a volta do PT"
True,"Como uma seção tem 777 eleitores aptos, um candidato consegui sic 9.909 votos!"
True," engraçado ver a Mídia Brasileira de Fake News tentando descreditar a candidatura de Jair Bolsonaro. ERRADO! O cara é o único candidato presidencial respeitoso da lei, honesto, decente e confiável que o Brasil já teve. Faça o Brasil bom de novo. Brasil acima de tudo e Deus acima de todos em inglês"
True,"Haddad diz que a eleição já acabou, agora pede dinheiro para os eleitores."
True,Não é verdade que urna estava programada para autocompletar voto em Haddad | Aos Fatos
True,Palocci afirmou que eleições eram decididas pela cúpula. Urnas foram encomendadas para fraudar eleições! O que o TSE vai dizer agora
True,"Não vá votar com camiseta amarela ou de outra cor qualquer que possa lhe identificar como bolsonariano, pois logo que você votar os mesários podem colocar o n 17 do lado da sua assinatura de quem votou no Bolsonaro e assim anular o voto."
True,Ciro Gomes se declara INIMIGO da Igreja Católica!
True,"Vivemos numa época onde querem que os padres se casem e que os casados se divorciem. Querem que os héteros tenham relacionamentos líquidos sem compromisso, mas que os gays se casem na Igreja..."
True,Gastos com campanha presidencial 2018. Meirelles: R$ 45 milhões; Alckmin: R$32 milhões; Haddad: R$ 29 milhões; Ciro: R$ 10 milhões; Marina: R$ 4 milhões; Bolsonaro: Wi-Fi de casa
True,Jean Wyllys é o futuro ministro da Educação do governo [Fernando] Haddad do PT
True,Mulher tem é que calar a boca e não dar um pio. Pois o único papel da minha mulher é o de dormir comigo - Ciro Gomes
True,Flavio Bolsonaro usou camiseta estampada com a frase Movimento nordestinos voltem pra casa. O Rio não é lugar para jegue
True,Nunca precisou da Lei Rouanet.  o artista brasileiro mais conhecido em Hollywood. Taí a diferença.
True,Alunos protestam sem roupa contra o candidato Bolsonaro
True,"PF apreende van com 152 urnas eletrônicas, dessas 121 estavam preenchidas com votos para o Haddad"
True,"O Cristianismo vai desaparecer. Vai diminuir e encolher. ... Nós, somos mais populares que Jesus neste momento - Manuela Dvila"
